dataset,measure,paradigm,ari,nmi,runtime,subsample_seed,clustering_seed,perturbation_type,perturbation_level,n_original,n_sampled,series_length,k,measure_params,clustering_params
CBF,sbd,sliding,0.3915846675774834,0.423331526821549,0.7913379000001441,42,10,noise,0.8,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.22049052455833526,0.2807397048860397,35.28021119999994,42,10,noise,0.8,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,0.8303654999999708,42,1,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.7203536622123983,0.7452159287407532,38.484778700000106,42,1,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,1.2686492000000271,42,2,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3464836071839963,0.41461159813388476,40.438618099999985,42,2,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,0.8493870999998308,42,3,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.294121038777839,0.38213179007430786,34.54683409999984,42,3,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,0.7498056000003999,42,4,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3464836071839963,0.41461159813388476,33.73208539999996,42,4,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,0.7424879000000146,42,5,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.48364688706350567,0.5197631978929902,35.13821710000002,42,5,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,0.8008521000001565,42,6,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.22125883885052627,0.3485757055873571,36.18068970000013,42,6,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.2806623558310791,0.32868028029568996,0.8073703999998543,42,7,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.21544217013278139,0.36072794907364975,35.477032000000236,42,7,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7376728857876098,0.7542086088793142,0.7816887999997562,42,8,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.33751617441358933,0.4099445869814667,33.02212869999994,42,8,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.4992866880131884,0.5664631421107773,0.8019007000002603,42,9,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3765321188091095,0.41037302697793887,36.064750300000014,42,9,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.18163216249874678,0.25628504118658074,1.0047119999999268,42,10,shift,0.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.18883051486850178,0.25351472932987273,43.59097640000027,42,10,shift,0.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.480745059954207,0.5660716178827743,0.9664197000001877,42,1,shift,5.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.7230516626053305,0.7667611461971459,783.7870640999995,42,1,shift,5.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7359274203842624,0.7474194878219296,2.4296134000001075,42,2,shift,5.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.35605952348767783,0.4263528359845823,82.94354759999987,42,2,shift,5.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.283672644633738,0.34447507945522393,3.009554799999478,42,3,shift,5.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,idk,distributional,0.3077071608732556,0.3908424172733386,66.59724920000008,42,3,shift,5.0,930,150,128,3,,"{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
CBF,sbd,sliding,0.7359274203842624,0.7474194878219296,2.9281667000004745,42,4,shift,5.0,930,150,128,3,"{""backend"": ""auto"", ""n_jobs"": -1}","{""init"": ""random"", ""max_iter"": 300, ""method"": ""alternate""}"
